,zbest,F3GHz,logL10cm,logL21cm,logLTIRSF,SFG,MNUV,MU,MB,MV,MR,MI,MZ,MY,MJ,MH,MK,MASS_MED,MASS_BEST,SFR_MED,SFR_BEST,L_NU,L_R,L_K
6586,0.867,14.30806,22.639275,22.87097,11.27905,0.0,-18.351,-20.769,-21.694,-22.189,-22.59,-22.961,-23.122,-23.36,-23.541,-24.056,-23.829,11.1,11.1401,0.0367939,0.0203491,28.2182693916788,29.7398262117389,30.075069076952
6587,1.752,13.85028,23.329357,23.561052,11.686857,0.0,-19.249,-21.286,-22.304,-22.523,-22.87,-22.96,-23.279,-23.539,-23.605,-23.731,-23.491,10.85,10.8496,-0.299957,-0.286099,28.1804193916788,29.7863262117389,30.014519076952
6588,0.419,16.51621,21.971758,22.203453,10.490537,1.0,-18.181,-19.9,-20.558,-21.095,-21.434,-21.862,-22.185,-22.332,-22.476,-22.676,-22.451,10.574,10.5612,0.858804,0.879016,29.0289793916788,29.6015762117389,29.688879076952
6589,0.5188,20.58494,22.28008,22.511776,10.979295,1.0,-16.778,-19.025,-19.621,-20.258,-20.564,-21.08,-21.499,-21.751,-21.991,-22.406,-22.341,10.2071,10.2003,1.25998,1.28667,29.4148193916788,29.6954262117389,29.684789076952
6590,1.6552,25.67043,23.541254,23.77295,12.198643,0.0,-20.333,-22.136,-22.814,-23.341,-23.675,-23.858,-24.256,-24.474,-24.756,-25.083,-25.013,11.0175,10.9227,2.78997,3.09581,31.1051193916788,30.9901262117389,30.749339076952
6591,1.342,13.28247,23.04658,23.278275,11.028903,0.0,-20.109,-21.569,-21.814,-22.572,-22.606,-23.021,-23.133,-23.288,-23.435,-23.683,-23.56,10.67,10.6833,1.89705,1.88298,30.0053193916788,30.2360262117389,30.138489076952
6592,0.8546,14.17296,22.620602,22.852297,11.550734,1.0,-17.284,-20.26,-21.203,-21.675,-22.09,-22.473,-22.686,-22.936,-23.116,-23.581,-23.374,10.9475,10.9796,-0.200103,-0.140098,28.0578193916788,29.5794262117389,29.914619076952
6593,0.869,22.64768,22.841045,23.07274,11.418575,1.0,-18.874,-20.378,-20.74,-21.002,-21.513,-21.716,-21.928,-22.2,-22.382,-22.974,-22.894,9.91593,9.93864,1.80018,1.81888,29.8961193916788,29.8603262117389,29.798849076952
6594,0.7344,13.75207,22.454401,22.686096,11.366766,1.0,-19.166,-20.829,-21.33,-21.727,-21.971,-22.28,-22.501,-22.646,-22.861,-23.13,-22.949,10.4117,10.3869,1.56849,1.55676,29.6889193916788,29.9376262117389,29.831879076952
6595,0.3779,13.87477,21.7941,22.025797,10.891166,1.0,-19.09,-19.972,-20.3,-20.393,-20.778,-20.636,-20.829,-20.921,-20.95,-21.025,-21.44,9.3,9.30391,1.2,1.21567,29.2926193916788,29.2623162117389,29.052219076952
6596,0.6764,13.68429,22.369251,22.600946,11.238606,1.0,-16.652,-19.336,-19.977,-20.595,-20.939,-21.37,-21.746,-21.953,-22.386,-22.714,-22.675,10.3533,10.3644,1.39031,1.39505,29.5350193916788,29.8472262117389,29.777529076952
6597,1.839,13.6598,23.371004,23.6027,11.752349,0.0,-21.972,-23.061,-23.283,-23.612,-23.713,-23.907,-24.136,-24.461,-24.567,-24.632,-24.461,11.0266,11.0453,2.0,2.00005,30.1070193916788,30.4063262117389,30.447309076952
6598,1.6354,26.84969,23.54886,23.780558,12.130355,1.0,-18.602,-20.954,-21.428,-22.096,-22.469,-22.715,-23.22,-23.653,-23.977,-24.409,-24.412,10.7503,10.7497,2.39069,2.37194,30.4746193916788,30.5320262117389,30.472909076952
6599,0.5516,36.33094,22.588196,22.819891,10.986823,1.0,-18.553,-19.963,-20.471,-20.784,-21.179,-21.324,-21.544,-21.683,-21.929,-22.184,-22.034,9.96214,10.0116,1.21138,1.27495,29.4040193916788,29.6163462117389,29.494349076952
6600,0.5656,14.0773,22.201576,22.433271,0.0,0.0,-18.871,-19.697,-20.024,-20.186,-20.487,-20.56,-20.912,-21.056,-20.782,-21.201,-21.535,9.3023,9.34493,1.08793,1.10489,29.1899093916788,29.1952162117389,29.133409076952
6601,0.9768,22.38352,22.954027,23.185722,11.714099,1.0,-18.948,-20.88,-21.581,-22.153,-22.403,-22.943,-23.348,-23.607,-23.833,-24.34,-24.234,10.9735,10.9747,1.83385,1.84108,29.9743193916788,30.3579262117389,30.386969076952
6602,2.4765,13.94349,23.669176,23.900871,11.881172,1.0,-18.055,-20.254,-21.059,-21.791,-22.23,-22.836,-23.127,-23.382,-23.694,-24.126,-24.129,10.9482,10.9929,1.96083,1.93729,30.0838193916788,30.4339262117389,30.388839076952
6603,0.626,24.88782,22.551012,22.782707,11.2805,0.0,-19.961,-21.51,-22.026,-22.453,-22.746,-23.057,-23.33,-23.53,-23.671,-23.857,-23.691,10.8509,10.849,1.59999,1.60628,29.7245193916788,30.1242262117389,30.197529076952
6604,1.006,13.63595,22.7685,23.000195,11.579663,0.0,-19.66,-21.324,-21.934,-22.423,-22.78,-23.024,-23.409,-23.59,-23.751,-24.168,-24.072,10.836,10.8849,2.07709,1.86315,30.0044193916788,30.3414262117389,30.294979076952
6605,0.22,14.22665,21.280497,21.512192,10.001246,0.0,-93.056,-20.213,-21.262,-21.976,-22.333,-22.732,-23.038,-23.222,-23.417,-23.556,-23.345,11.15,11.1904,-1.89992,-10.0302,26.9898993916788,29.5397962117389,29.956499076952
6606,0.841,13.81959,22.59343,22.825125,10.7708,0.0,-17.7,-20.155,-20.887,-21.49,-21.828,-22.318,-22.483,-22.726,-22.921,-23.261,-23.093,10.6984,10.727,0.975951,1.05426,29.2257193916788,29.8583262117389,29.941619076952
6607,1.7604,13.08266,23.309305,23.541,12.269288,1.0,-20.946,-22.602,-23.028,-23.411,-23.614,-23.885,-24.178,-24.411,-24.583,-24.808,-24.707,10.9639,10.967,2.58681,2.60211,30.7093193916788,30.7807262117389,30.605839076952
6608,2.784,13.17691,24.490145,25.141918,12.531642,1.0,-20.742,-22.532,-23.22,-23.519,-24.088,-24.383,-24.695,-24.87,-25.201,-25.454,-25.294,11.3972,11.4377,2.41675,1.95027,30.0903193916788,30.6405262117389,30.746239076952
6609,2.1633,14.12518,23.544155,23.77585,12.328152,1.0,-19.947,-21.656,-22.404,-23.029,-23.122,-23.603,-24.097,-24.345,-24.622,-25.04,-25.015,11.1741,11.1501,2.45633,2.43055,30.5523193916788,30.7492262117389,30.712339076952
6610,1.4768,13.14469,23.137486,23.36918,11.999349,1.0,-18.078,-20.222,-20.953,-21.689,-22.087,-22.321,-22.702,-22.934,-23.379,-23.655,-23.645,10.7117,10.6796,2.01886,2.06273,30.1893193916788,30.3562262117389,30.212189076952
6611,0.6704,14.03112,22.37114,22.602835,11.0475,0.0,-17.757,-19.95,-20.757,-21.313,-21.632,-21.959,-22.239,-22.413,-22.65,-23.012,-22.785,10.6709,10.7188,-0.199903,-0.1863,27.9960693916788,29.3694762117389,29.690669076952
6612,0.7331,31.6487,22.8146,23.046295,11.550588,1.0,-18.382,-20.314,-20.911,-21.524,-21.917,-22.392,-22.803,-22.99,-23.35,-23.717,-23.699,10.6134,10.6409,2.14174,2.15566,30.2559193916788,30.3649262117389,30.207689076952
6613,0.6727,13.82046,22.368023,22.599718,11.515011,1.0,-17.919,-19.67,-20.386,-20.847,-21.116,-21.411,-21.685,-21.772,-22.031,-22.297,-22.078,10.4082,10.4405,-0.0999905,-0.110036,28.1052793916788,29.2113762117389,29.409379076952
6614,1.7473,15.91368,23.387024,23.61872,11.513255,0.0,-18.73,-21.435,-22.469,-23.035,-23.293,-23.368,-23.613,-23.941,-24.022,-24.182,-23.937,11.0972,11.0923,-0.895685,-0.901274,27.9236293916788,29.8987262117389,30.186429076952
6615,1.5177,14.76525,23.215128,23.446821,11.892964,0.0,-22.757,-22.771,-22.855,-22.777,-22.683,-22.85,-23.025,-23.03,-22.956,-22.99,-22.737,9.69911,9.70802,2.0973,2.08491,30.0510193916788,29.8706262117389,29.804109076952
6616,1.0359,13.9035,22.806467,23.038164,0.0,0.0,-20.72,-22.278,-22.711,-23.341,-23.551,-23.791,-24.291,-24.36,-24.362,-23.593,-23.437,11.0506,11.0651,0.898772,0.870836,29.0639393916788,29.9614262117389,30.121239076952
6617,2.368,26.57903,23.9062,24.137896,11.443529,0.0,-20.362,-21.742,-22.427,-22.866,-23.162,-23.406,-23.727,-23.914,-24.257,-24.552,-24.43,11.0293,11.1231,1.92259,1.5387,29.6804193916788,30.2770262117389,30.401189076952
6618,0.4595,61.48998,22.634245,22.86594,11.245938,1.0,-19.476,-21.349,-21.988,-22.464,-22.789,-23.077,-23.367,-23.634,-23.758,-23.963,-23.729,10.856,10.914,1.39148,1.41519,29.5803193916788,30.1301262117389,30.180449076952
6619,1.5093,13.71643,23.177616,23.409311,11.493009,1.0,-17.542,-20.042,-20.663,-21.321,-21.65,-22.049,-22.555,-22.837,-23.243,-23.631,-23.648,10.705,10.6718,1.89347,1.88986,30.0139193916788,30.2374262117389,30.208539076952
6620,1.8512,14.25965,23.39616,23.627855,11.511697,1.0,-18.914,-21.135,-21.721,-22.299,-22.367,-22.808,-22.984,-22.941,-22.996,-23.232,-23.002,10.5583,10.5467,-0.0144081,-0.0319482,28.3068093916788,29.5943062117389,29.783209076952
6621,1.171,14.41437,22.94551,23.177206,11.059212,0.0,-20.323,-21.199,-21.786,-22.105,-22.283,-22.56,-22.684,-22.845,-22.911,-23.102,-22.952,10.1602,10.172,1.98374,2.02972,30.0910193916788,30.0785262117389,29.877959076952
6622,2.6064,13.58866,23.707035,23.93873,12.169987,0.0,-21.904,-22.589,-22.552,-22.722,-22.843,-23.145,-23.292,-23.375,-23.605,-23.732,-23.5,10.4806,10.4977,1.59896,1.58816,29.6915193916788,29.9411262117389,29.956499076952
6623,1.4347,16.60892,23.210287,23.441982,10.605735,1.0,-19.64,-21.37,-22.203,-22.877,-23.182,-23.386,-23.697,-23.889,-24.07,-24.292,-24.088,11.2568,11.2707,0.800183,0.795788,28.9580693916788,30.0496262117389,30.333069076952
6624,0.5911,13.60022,22.230883,22.462578,10.958119,1.0,-17.658,-19.66,-20.328,-20.81,-21.155,-21.48,-21.79,-21.977,-22.285,-22.6,-22.489,10.2973,10.3476,1.00093,0.990495,29.1502893916788,29.6352862117389,29.657289076952
6625,2.549,14.47483,23.713127,23.944822,12.302491,0.0,-19.462,-21.267,-21.935,-22.534,-22.9,-23.421,-23.673,-23.901,-24.228,-24.592,-24.575,11.0031,10.9352,2.25783,2.51148,30.6253193916788,30.7193262117389,30.551239076952
6626,0.8371,12.82724,22.556372,22.788067,11.503534,1.0,-18.394,-20.128,-20.754,-21.178,-21.466,-21.892,-22.066,-22.333,-22.596,-23.107,-23.045,10.3519,10.3452,1.58013,1.5632,29.6873193916788,29.9108262117389,29.881889076952
6627,0.8375,14.50642,22.610281,22.841976,11.466834,1.0,-18.851,-20.625,-21.197,-21.709,-22.031,-22.442,-22.555,-22.804,-22.911,-23.263,-23.099,10.4552,10.4401,1.69379,1.67494,29.8085193916788,30.0337262117389,29.915459076952
6628,0.671,15.88319,22.425886,22.657581,11.088956,1.0,-19.181,-20.966,-21.593,-22.091,-22.387,-22.725,-23.024,-23.127,-23.392,-23.674,-23.502,10.715,10.6894,1.59954,1.55475,29.7051193916788,30.0909262117389,30.064709076952
6629,1.3397,13.35286,23.047161,23.278856,11.5209,1.0,-17.105,-19.185,-19.919,-20.216,-20.737,-21.324,-21.463,-21.746,-22.264,-22.711,-22.703,10.3259,10.3097,1.46579,1.4631,29.5892193916788,29.8406262117389,29.820519076952
6630,0.992,27.76844,23.06323,23.294926,11.579106,1.0,-19.527,-21.125,-21.75,-22.254,-22.634,-22.89,-23.245,-23.541,-23.689,-24.034,-23.879,10.8399,10.8798,1.68525,1.62757,29.7505193916788,30.1591262117389,30.231019076952
6631,1.4442,14.31804,23.152403,23.384098,12.066528,1.0,-20.882,-21.791,-22.282,-22.542,-23.016,-23.167,-23.546,-23.706,-23.853,-24.15,-24.016,10.571,10.778,2.12305,1.86841,29.9717193916788,30.2213262117389,30.236749076952
6632,1.2322,13.90989,22.98117,23.212868,11.525904,1.0,-18.864,-20.848,-21.565,-22.105,-22.473,-22.827,-23.029,-23.239,-23.638,-23.893,-23.757,10.9087,10.8893,1.37032,1.39049,29.5556193916788,30.1054262117389,30.155749076952
6633,1.1745,15.64464,22.98408,23.215775,11.832315,1.0,-20.685,-21.995,-22.404,-22.777,-22.987,-23.238,-23.463,-23.563,-23.813,-24.035,-23.904,10.7326,10.7116,2.07329,2.09471,30.2213193916788,30.3881262117389,30.244169076952
6634,3.415,13.2961,23.95367,24.185366,11.828332,0.0,-20.7,-21.48,-21.881,-22.062,-22.317,-22.462,-22.402,-22.455,-22.466,-22.571,-22.319,10.1831,10.219,1.42117,1.09162,29.2347193916788,29.6136362117389,29.591739076952
6635,0.7,33.13781,22.787943,23.019636,11.408996,1.0,-20.277,-21.448,-21.722,-21.968,-22.1,-22.418,-22.542,-22.579,-22.765,-23.072,-22.821,9.78226,9.79083,2.20973,2.16658,30.1635193916788,29.9879262117389,29.744689076952
6636,2.3537,15.45021,23.664751,23.896448,12.472208,1.0,-18.658,-20.914,-21.659,-22.257,-22.563,-23.119,-23.394,-23.624,-23.94,-24.266,-24.165,11.0115,10.9795,1.89524,1.76501,29.8999193916788,30.3241262117389,30.378759076952
6637,1.1109,15.48827,22.923744,23.15544,11.836147,1.0,-18.736,-20.857,-21.803,-22.216,-22.535,-22.812,-23.132,-23.323,-23.442,-23.939,-23.877,11.1,11.1043,0.199998,0.199268,28.3816393916788,29.7550262117389,30.076239076952
6638,4.3743,24.20434,24.443804,24.675499,13.394206,1.0,-21.378,-22.97,-23.715,-24.455,-24.899,-25.363,-25.778,-26.007,-26.243,-26.569,-26.467,11.8877,11.9165,2.71023,2.70202,30.8369193916788,31.2611262117389,31.315739076952
6639,0.6798,25.54012,22.645308,22.877003,10.539726,1.0,-19.18,-20.42,-20.914,-21.138,-21.401,-21.715,-21.735,-21.917,-22.046,-21.871,-21.662,9.91863,9.91102,1.29866,1.29415,29.4207193916788,29.5876062117389,29.443599076952
6640,1.144,13.53861,22.894846,23.126541,11.784349,1.0,-17.507,-20.02,-20.964,-21.722,-22.029,-22.42,-22.82,-23.057,-23.218,-23.778,-23.732,11.0001,11.0421,0.500238,0.567255,28.7295293916788,29.8211262117389,30.104529076952
6641,2.6855,27.56067,24.366138,24.786785,11.553465,1.0,-19.888,-21.61,-22.386,-22.709,-23.029,-23.581,-23.94,-24.149,-24.319,-24.655,-24.574,11.123,11.1822,2.14979,1.79052,29.9288193916788,30.4343262117389,30.523339076952
6642,1.3368,28.95776,23.381186,23.612883,11.748451,1.0,-18.893,-21.024,-21.849,-22.407,-22.626,-23.201,-23.468,-23.724,-24.188,-24.495,-24.419,11.0798,11.0806,1.69887,1.68892,29.8272193916788,30.3327262117389,30.421689076952
6643,1.6815,16.54027,23.365936,23.597631,11.651023,1.0,-20.828,-22.08,-22.501,-22.695,-23.006,-22.994,-23.328,-23.473,-23.601,-23.77,-23.626,10.5236,10.5923,2.13602,1.87278,29.9945193916788,30.1914262117389,30.154609076952
6644,0.7451,20.97356,22.65231,22.884005,11.104442,0.0,-17.378,-19.554,-20.362,-20.875,-21.29,-21.52,-21.918,-22.137,-22.541,-22.972,-22.861,10.4736,10.4303,1.33119,1.3736,29.5053193916788,29.8502262117389,29.860789076952
6645,3.2159,17.26492,24.010645,24.242338,11.423239,1.0,-20.484,-21.72,-22.266,-22.61,-22.808,-23.072,-23.311,-23.581,-23.698,-23.926,-23.767,10.6569,10.7443,1.83623,1.44415,29.5807193916788,30.0443262117389,30.118629076952
6646,2.7917,14.64158,23.805046,24.036741,12.745941,1.0,-20.258,-21.913,-22.594,-23.125,-23.514,-23.943,-24.295,-24.5,-24.8,-25.133,-25.053,11.2502,11.302,2.34151,2.00193,30.1385193916788,30.6021262117389,30.676439076952
6647,0.2934,93.96454,22.377356,22.60905,0.0,0.0,-15.692,-16.94,-17.346,-17.56,-17.76,-18.052,-18.398,-18.575,-18.602,-19.042,-19.544,8.48574,8.48422,0.252252,0.245783,28.3088293916788,28.3116262117389,28.253029076952
6648,0.1041,16.50593,20.646097,20.877792,10.206965,1.0,-90.377,-19.806,-20.142,-20.319,-20.525,-20.571,-20.727,-20.831,-20.863,-20.92,-20.673,9.70937,9.67519,0.401698,0.274897,28.3862293916788,28.8075262117389,28.925829076952
6649,2.049,25.90928,23.754807,23.986502,12.282409,1.0,-19.242,-21.501,-22.155,-22.498,-22.961,-23.444,-23.682,-23.842,-24.003,-24.387,-24.216,10.9539,11.0835,2.01028,1.70013,29.8468193916788,30.3175262117389,30.351179076952
6650,2.9911,27.87575,24.150232,24.381927,12.556579,1.0,-20.927,-22.253,-22.776,-22.772,-22.994,-23.514,-23.795,-24.111,-24.265,-24.527,-24.397,10.904,10.9531,1.95131,1.93257,30.0419193916788,30.3445262117389,30.378589076952
6651,2.5247,20.8569,23.862572,24.094269,12.094459,0.0,-22.344,-23.231,-23.071,-23.415,-23.514,-23.549,-23.669,-23.713,-23.876,-23.938,-23.681,10.4663,10.4853,2.03943,2.03708,30.1396193916788,30.2369262117389,30.073119076952
6652,2.4036,14.55482,23.659056,23.89075,12.34371,1.0,-18.418,-20.567,-21.363,-22.067,-22.32,-22.922,-23.018,-23.304,-23.825,-24.282,-24.306,10.9577,10.9484,1.9589,1.96483,30.0948193916788,30.4063262117389,30.405979076952
6654,0.6708,14.51077,22.386362,22.618057,11.127773,1.0,-17.134,-19.772,-20.636,-21.296,-21.673,-22.125,-22.441,-22.69,-22.97,-23.399,-23.235,10.842,10.8407,0.5795,0.582252,28.7378793916788,29.6970262117389,29.951779076952
6655,0.2682,13.6183,21.45148,21.683176,10.675806,1.0,-18.24,-19.732,-20.547,-21.037,-21.328,-21.647,-21.925,-22.09,-22.282,-22.448,-22.259,10.45,10.4097,0.3969,0.37012,28.5204993916788,29.3511062117389,29.564999076952
6656,0.7057,13.55479,22.4079,22.639593,11.224661,1.0,-19.496,-21.043,-21.68,-22.205,-22.513,-22.898,-23.091,-23.358,-23.494,-23.839,-23.68,10.7609,10.7703,1.40236,1.37869,29.5169193916788,30.0224262117389,30.111459076952
6657,0.9372,21.54969,22.89577,23.127464,11.660577,1.0,-18.489,-20.283,-20.854,-21.333,-21.778,-22.024,-22.394,-22.639,-22.784,-23.097,-23.003,10.4239,10.444,1.64333,1.4605,29.5904193916788,29.9019262117389,29.901649076952
6658,1.261,14.72796,23.029148,23.260843,0.0,0.0,-17.778,-19.879,-20.581,-21.417,-21.442,-22.018,-22.514,-22.639,-23.163,-23.481,-23.162,10.547,10.6234,1.69035,1.57822,29.6852193916788,29.9845262117389,30.025479076952
6659,0.3122,14.1619,21.615904,21.847597,10.512864,1.0,-16.271,-18.436,-19.308,-19.975,-20.38,-20.786,-21.14,-21.374,-21.66,-21.966,-22.012,10.25,10.3103,8.90804e-08,0.0518423,28.2074693916788,29.1665762117389,29.421369076952
6660,2.0268,13.74319,23.468815,23.700512,11.176367,1.0,-20.225,-21.205,-21.712,-22.108,-22.228,-22.468,-22.858,-23.021,-23.173,-23.512,-23.379,10.5137,10.5579,1.5992,1.57724,29.6826193916788,29.9584262117389,29.987009076952
6661,0.3108,13.61117,21.5943,21.825994,10.728364,1.0,-93.223,-19.269,-20.072,-20.677,-21.003,-21.372,-21.696,-21.896,-22.163,-22.306,-22.378,10.3996,10.442,0.100726,0.183517,28.3391493916788,29.2982462117389,29.553049076952
6662,2.8579,13.26549,23.784489,24.016184,12.661306,1.0,-20.316,-21.64,-22.244,-22.973,-23.398,-23.712,-24.092,-24.313,-24.682,-25.033,-24.975,11.0604,11.1537,2.46294,2.35074,30.4504193916788,30.6602262117389,30.656839076952
6663,1.8122,22.04658,23.56448,23.796177,12.243786,1.0,-21.572,-23.116,-23.203,-23.712,-23.798,-23.914,-24.176,-24.441,-24.563,-24.866,-24.726,10.9112,10.8892,2.50047,2.51309,30.6230193916788,30.6988262117389,30.525239076952
6664,0.8126,13.36413,22.544168,22.775864,11.434915,1.0,-17.385,-19.755,-20.607,-21.339,-21.762,-22.289,-22.612,-22.995,-23.218,-23.485,-23.32,10.9758,10.9596,0.521621,0.484686,28.6469693916788,29.7385262117389,30.021969076952
6665,0.8704,36.65681,23.051802,23.283499,10.757233,1.0,-18.314,-20.048,-20.791,-21.291,-21.569,-21.953,-22.232,-22.405,-22.528,-22.579,-22.373,10.4997,10.4878,0.603845,0.642096,28.8200093916788,29.5377162117389,29.651709076952
6666,0.942,13.45801,22.696466,22.928162,10.702339,0.0,-17.777,-20.199,-21.029,-21.697,-22.002,-22.271,-22.646,-22.823,-22.968,-23.363,-23.226,10.9,10.9196,-0.200014,-0.20013,27.9977893916788,29.5193862117389,29.854589076952
6667,2.2899,13.78997,23.588835,23.82053,11.64132,1.0,-19.452,-21.145,-21.57,-22.072,-22.413,-22.759,-23.022,-23.194,-23.398,-23.657,-23.493,10.833,10.8361,1.03023,0.974704,29.1213693916788,29.8557262117389,30.035569076952
6668,4.6052,21.81621,24.445925,24.67762,13.362032,1.0,-20.836,-22.846,-23.562,-24.137,-24.524,-24.899,-25.34,-25.574,-25.854,-26.237,-26.228,11.6466,11.7225,3.02214,3.05654,31.1856193916788,31.3716262117389,31.235339076952
6669,0.7329,13.88403,22.456486,22.68818,10.87746,1.0,-19.275,-20.994,-21.609,-22.129,-22.393,-22.73,-22.965,-23.109,-23.303,-23.496,-23.314,10.8011,10.7926,1.12863,1.06779,29.2119593916788,29.8778262117389,30.031159076952
6670,3.0356,28.43935,24.17291,24.404608,12.170936,0.0,-20.86,-22.122,-22.621,-23.115,-23.313,-23.42,-23.686,-23.959,-24.098,-24.343,-24.207,10.8233,10.8479,1.96781,1.94943,30.0636193916788,30.3268262117389,30.322419076952
6671,1.123,15.52293,22.935614,23.16731,10.228822,0.0,-16.625,-19.062,-19.9,-20.723,-20.917,-21.092,-21.502,-21.6,-21.777,-22.246,-22.211,10.4743,10.5015,-0.636622,-0.618234,27.5796893916788,29.1012862117389,29.436489076952
6672,4.1163,13.64059,24.138681,24.370377,12.745521,1.0,-21.868,-22.702,-23.105,-24.23,-24.49,-24.928,-24.844,-25.075,-25.343,-25.719,-25.686,10.7502,10.7607,3.39974,3.42339,31.3169193916788,31.0681262117389,30.973439076952
6673,0.2651,57.01967,22.062277,22.29397,10.488531,1.0,-92.904,-17.933,-18.725,-19.362,-19.697,-20.073,-20.451,-20.665,-20.928,-21.209,-21.079,9.96979,9.93207,0.13684,0.0801017,28.2157193916788,28.9028162117389,29.097519076952
6674,1.0724,13.84563,22.839546,23.071241,10.975201,1.0,-18.952,-20.828,-21.593,-22.088,-22.341,-22.596,-22.818,-22.972,-23.07,-23.388,-23.338,10.8406,10.8342,0.208329,0.143936,28.3148593916788,29.5452562117389,29.850759076952
6675,1.069,17.14893,22.929274,23.160969,11.352265,1.0,-20.063,-21.167,-21.542,-21.776,-21.951,-22.247,-22.362,-22.471,-22.559,-22.939,-22.743,10.2902,10.2947,1.4957,1.47931,29.6148193916788,29.8600262117389,29.750569076952
6676,1.1926,15.22899,22.987741,23.219439,10.95056,0.0,-17.425,-20.532,-21.394,-21.943,-22.201,-22.48,-22.709,-22.85,-23.125,-23.307,-22.987,10.7038,10.7069,-1.31961,-1.28665,27.5382593916788,29.5133562117389,29.801059076952
6677,1.9688,16.82482,23.528328,23.760023,11.085643,1.0,-19.87,-21.026,-21.507,-21.607,-21.929,-22.186,-22.387,-22.497,-22.589,-22.876,-22.713,10.2513,10.2749,1.46362,1.44774,29.5813193916788,29.8280262117389,29.723139076952
6678,1.2593,17.81465,23.110432,23.342127,11.169349,1.0,-19.104,-20.368,-21.027,-21.37,-21.348,-21.875,-21.862,-22.03,-22.271,-22.447,-22.278,10.3134,10.3136,0.576033,0.640841,28.8122993916788,29.4449062117389,29.528199076952
6679,4.6151,13.27617,24.232185,24.46388,13.303199,1.0,-21.981,-23.12,-23.756,-24.316,-24.6,-24.992,-25.325,-25.518,-25.719,-26.031,-25.942,11.4872,11.6318,2.8888,2.49821,30.6315193916788,31.0151262117389,31.044139076952
6680,3.029,12.48605,23.813356,24.045052,10.363264,0.0,-21.481,-22.902,-23.445,-23.762,-23.889,-24.027,-24.157,-24.23,-24.255,-24.387,-24.155,10.908,10.9161,1.0,1.00666,29.2584193916788,30.1303262117389,30.231349076952
6681,2.62,13.72928,23.71649,23.948185,11.770767,1.0,-19.29,-21.206,-21.929,-22.253,-22.446,-22.652,-22.828,-22.929,-23.171,-23.33,-23.1,10.5384,10.5607,1.54698,-0.0179078,28.3208493916788,29.6083462117389,29.797249076952
6682,1.2144,14.39318,22.98141,23.213104,11.697502,1.0,-18.943,-20.936,-21.529,-22.108,-22.469,-22.802,-23.103,-23.282,-23.665,-23.94,-23.837,10.7734,10.7789,1.70326,1.72222,29.8539193916788,30.1988262117389,30.209409076952
